fps,smiles,qed
"[296, 297, 340, 343, 345, 367, 395, 604, 646, 1633, 2260, 2261, 2263, 2666, 2974, 3162, 3223, 3294, 3558, 3639, 3658, 3681, 3691, 3705, 3718, 3728, 3739, 3740, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3787, 3820, 3881, 3883, 3925, 4066, 4079, 4293, 4294, 4330, 4530, 4842]",N#CC1=CC=CC=C1OCCN2CCCCC2CCC3CCC3,0.7497463394030595
"[0, 231, 296, 297, 302, 340, 343, 434, 437, 604, 637, 646, 668, 682, 1565, 1608, 1644, 1919, 2261, 2264, 2511, 2694, 2854, 2948, 2974, 3012, 3056, 3162, 3223, 3381, 3389, 3403, 3592, 3601, 3639, 3658, 3691, 3711, 3732, 3739, 3740, 3749, 3750, 3751, 3762, 3772, 3781, 3786, 3787, 3820, 3881, 3883, 3887, 3888, 3891, 3925, 3954, 3955, 3999, 4079, 4294, 4330, 4494, 4751]",CC1=CC=CC=C1OC2=CC=CC=C2,0.6895968599236015
"[296, 297, 340, 427, 443, 604, 619, 646, 668, 838, 1192, 1563, 2261, 2666, 2693, 2837, 2974, 3163, 3179, 3223, 3361, 3406, 3439, 3595, 3601, 3639, 3658, 3691, 3692, 3705, 3728, 3739, 3740, 3742, 3749, 3751, 3755, 3756, 3762, 3772, 3781, 3881, 3883, 3886, 3920, 3925, 3942, 3954, 4079, 4168, 4236, 4267, 4268, 4330, 4493, 4631, 4842]",COC1=CC2=CC=CC=C2N=C1NCCC(CCCC)=O,0.801517086382179
"[0, 296, 302, 343, 345, 425, 604, 609, 676, 1138, 1565, 2262, 2263, 2666, 2713, 2854, 2974, 3077, 3082, 3178, 3223, 3294, 3395, 3639, 3646, 3660, 3664, 3681, 3700, 3728, 3732, 3739, 3745, 3749, 3750, 3751, 3756, 3762, 3772, 3776, 3781, 3820, 3881, 3883, 3891, 3900, 3918, 3925, 3942, 4031, 4066, 4079, 4196, 4236, 4293, 4330, 4469, 4590, 4764]",N#CC1=CC=C(O)C2=C1CC3CCCCC3=C2C,0.7482924859804388
"[0, 13, 296, 340, 362, 437, 604, 619, 646, 668, 676, 1192, 2258, 2261, 2419, 2854, 2974, 3155, 3223, 3381, 3547, 3559, 3609, 3703, 3705, 3706, 3708, 3711, 3739, 3740, 3742, 3749, 3762, 3772, 3781, 3820, 3881, 3883, 3893, 3925, 4079, 4259, 4268, 4293, 4330, 4590, 4842]",C12C3=CC(Cl)=CC=C3NC4CCN2C(C)OCCC41,0.7882954445179696
"[0, 296, 297, 340, 475, 491, 604, 619, 639, 668, 838, 1143, 1144, 1565, 2261, 2407, 2546, 2594, 2948, 2974, 3138, 3178, 3181, 3223, 3395, 3573, 3637, 3639, 3646, 3659, 3660, 3670, 3691, 3709, 3717, 3720, 3739, 3740, 3742, 3743, 3749, 3750, 3751, 3752, 3756, 3760, 3772, 3781, 3786, 3820, 3868, 3881, 3883, 3891, 3920, 3925, 3936, 4079, 4286, 4293, 4330, 4852]",C=1C=CC=C(C)C(OC2CCN(C3CCC4=CC=C=C=C4C3)C)C2=1,0.7184381505952444
"[0, 296, 340, 345, 437, 466, 604, 676, 1143, 1147, 1605, 1653, 1908, 1922, 2259, 2261, 2780, 2854, 2974, 3053, 3223, 3381, 3395, 3439, 3454, 3559, 3568, 3578, 3639, 3660, 3681, 3691, 3706, 3732, 3739, 3743, 3749, 3750, 3751, 3756, 3772, 3781, 3868, 3881, 3883, 3918, 3920, 3925, 3935, 3936, 3955, 4031, 4079, 4080, 4236, 4259, 4286, 4293, 4319, 4327, 4330, 4590]",O=S(=O)(CC)CC=C(CCCF)F,0.674700723821652
"[0, 132, 231, 296, 297, 298, 340, 427, 437, 443, 466, 604, 607, 619, 668, 1147, 1570, 2780, 2974, 3223, 3282, 3368, 3395, 3545, 3549, 3595, 3639, 3658, 3680, 3701, 3705, 3709, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3760, 3772, 3781, 3846, 3881, 3883, 3891, 3925, 3941, 3999, 4031, 4079, 4236, 4286, 4330, 4832]",CC=C1C=C(O)C(CN2CCC(CCC3CC=C=C=C3C)CC2)=C1,0.712930819004422
"[16, 231, 296, 340, 345, 367, 382, 400, 437, 491, 503, 619, 676, 972, 1138, 1262, 1563, 1786, 2261, 2427, 2819, 2974, 3009, 3081, 3162, 3178, 3223, 3294, 3368, 3454, 3573, 3639, 3646, 3691, 3709, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3786, 3881, 3883, 3920, 3925, 3954, 3999, 4079, 4112, 4236, 4261, 4285, 4286, 4327, 4330, 4515, 4842]",NC(=O)CCN1CCN(C2=CC=CC=C2NC(=O)C3=CC=CC=C3C)C1,0.8353646400800139
"[296, 297, 301, 340, 437, 503, 604, 609, 619, 637, 668, 676, 1147, 1192, 1587, 1605, 1621, 2258, 2259, 2261, 2427, 2547, 2974, 3156, 3160, 3162, 3178, 3223, 3585, 3595, 3639, 3646, 3660, 3681, 3705, 3711, 3712, 3732, 3734, 3739, 3740, 3749, 3750, 3772, 3781, 3881, 3891, 3925, 3927, 3954, 3955, 3997, 4052, 4079, 4293, 4319, 4330, 4694, 4842]",C=1C2=CC=CC=C2C=CC=1CN3CCC(C(=O)OC4)C34,0.7832759700557864
"[231, 296, 340, 343, 604, 668, 682, 1138, 1147, 1192, 1426, 2261, 2546, 2780, 2854, 2884, 2974, 3178, 3223, 3294, 3454, 3595, 3660, 3691, 3705, 3732, 3739, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3881, 3883, 3925, 3942, 3955, 4022, 4031, 4066, 4079, 4192, 4258, 4293, 4327, 4328, 4330, 4530, 4852]",C=1S(=O)(=O)N2CCC(NC(=O)C3=CC=CC=C3Br)CC2C4CCCC5CC4C5=1,0.7250565131378665
"[296, 340, 343, 362, 395, 437, 550, 604, 619, 668, 785, 1577, 1582, 1795, 2150, 2261, 2443, 2546, 2702, 2974, 3024, 3178, 3223, 3406, 3549, 3573, 3639, 3654, 3662, 3720, 3736, 3740, 3741, 3749, 3750, 3751, 3755, 3756, 3762, 3772, 3781, 3868, 3881, 3883, 3925, 3927, 3999, 4022, 4031, 4066, 4079, 4192, 4330]",C1C2=CC(F)=CC=C2OCC3CN4CCNCC431,0.7420710785944064
"[0, 55, 223, 296, 340, 343, 437, 466, 550, 604, 609, 676, 1017, 1138, 1144, 1192, 1644, 2258, 2259, 2261, 2433, 2437, 2885, 2974, 3077, 3149, 3162, 3223, 3294, 3607, 3611, 3700, 3706, 3718, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3925, 3942, 3947, 3954, 3955, 4018, 4066, 4079, 4236, 4249, 4285, 4330, 4852]",O=C1NCCCC1C2=CC=C(Br)C=C2Br,0.84026883499031
"[213, 231, 296, 340, 434, 437, 505, 604, 619, 1590, 2258, 2261, 2263, 2434, 2435, 2439, 2666, 2780, 2974, 3012, 3081, 3120, 3156, 3223, 3401, 3578, 3595, 3639, 3646, 3660, 3670, 3679, 3691, 3705, 3732, 3739, 3740, 3749, 3751, 3772, 3781, 3786, 3787, 3881, 3883, 3918, 3920, 4079, 4196, 4286, 4294, 4319, 4327, 4328, 4330, 4471, 4842, 4852]",C=1SC=CC=CC=1S(=O)(=O)N2CCN(C3CCSCCC3)CC=C2,0.7459012306953283
"[231, 296, 340, 345, 367, 437, 604, 609, 619, 676, 1144, 1405, 1565, 1605, 1723, 2258, 2261, 2666, 2885, 2974, 3024, 3053, 3156, 3162, 3178, 3223, 3294, 3559, 3639, 3658, 3691, 3700, 3735, 3739, 3740, 3749, 3750, 3751, 3772, 3774, 3781, 3785, 3786, 3846, 3881, 3883, 3896, 3914, 3925, 3999, 4003, 4079, 4293, 4319, 4328, 4330]",N#CC1=CC=CC=C1NCCN(C(=O)C2=CC3=CC(O)=CC=C=C3C2)CC,0.7609045868132921
"[19, 296, 340, 343, 345, 362, 374, 382, 432, 437, 505, 619, 838, 1565, 1577, 1582, 2261, 2266, 2546, 2884, 2974, 3162, 3223, 3368, 3639, 3646, 3659, 3691, 3692, 3700, 3703, 3705, 3732, 3739, 3740, 3742, 3749, 3751, 3762, 3772, 3780, 3781, 3868, 3881, 3883, 3887, 3925, 3999, 4031, 4066, 4079, 4268, 4293, 4295, 4386, 4485]",OCCC1CCCCN1CC2CC=C=C=C2CC3=CC=CC=C3C4CC4,0.7273328204189767
"[0, 296, 297, 340, 437, 604, 676, 1192, 1587, 1591, 1644, 2261, 2427, 2666, 2780, 2854, 2884, 2974, 2985, 3162, 3178, 3223, 3407, 3417, 3629, 3639, 3681, 3691, 3728, 3739, 3740, 3749, 3750, 3751, 3756, 3765, 3772, 3781, 3820, 3881, 3883, 3914, 3925, 3936, 3941, 3999, 4079, 4286, 4293, 4319, 4694]",C=1OC=CC=CC=1NCCN2CCC=CC2=C,0.8016616674142096
"[296, 297, 340, 343, 345, 395, 437, 443, 505, 581, 604, 619, 646, 676, 1145, 1451, 1572, 1587, 1590, 1608, 2258, 2261, 2427, 2694, 2974, 3024, 3156, 3223, 3368, 3407, 3489, 3601, 3670, 3700, 3712, 3728, 3739, 3740, 3749, 3750, 3751, 3756, 3762, 3765, 3772, 3780, 3781, 3786, 3881, 3891, 3896, 3918, 3925, 3942, 3955, 3999, 4066, 4079, 4236, 4249, 4280, 4325, 4330, 4530, 4593]",N=1C=CC=CC(OC2CCCN(C(=O)CC3=CC=CC=C3Cl)C2)=C=1,0.8396463770173338
"[0, 15, 296, 340, 346, 437, 475, 491, 505, 565, 604, 619, 668, 1147, 1620, 2261, 2264, 2546, 2749, 2974, 3162, 3178, 3223, 3294, 3381, 3601, 3639, 3647, 3674, 3681, 3691, 3700, 3703, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3772, 3781, 3881, 3883, 3920, 3925, 3942, 3945, 3956, 4005, 4031, 4079, 4236, 4259, 4293, 4319, 4327, 4330, 4590]",CC1=CC=CC=C1N2CCN3CCNCC3=C2,0.7882106121059526
"[55, 296, 340, 343, 437, 604, 639, 646, 676, 1147, 1202, 1644, 2258, 2261, 2418, 2546, 2974, 3152, 3162, 3223, 3401, 3590, 3639, 3646, 3660, 3664, 3700, 3709, 3732, 3734, 3736, 3739, 3740, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3881, 3883, 3891, 3920, 3925, 3942, 3999, 4031, 4079, 4267, 4286, 4293, 4295, 4319, 4330, 4530, 4590, 4712, 4842]",NC=CC1=C=C1NC2CCCCC2C,0.6683784845540064
"[0, 231, 296, 297, 340, 343, 437, 466, 475, 482, 503, 604, 619, 668, 1138, 1565, 1587, 2261, 2263, 2427, 2855, 2974, 3156, 3178, 3223, 3395, 3406, 3439, 3489, 3545, 3584, 3601, 3604, 3611, 3639, 3691, 3700, 3705, 3708, 3728, 3732, 3738, 3739, 3740, 3749, 3750, 3772, 3781, 3787, 3820, 3881, 3883, 3920, 3925, 3999, 4079, 4236, 4274, 4319, 4327, 4330, 4812, 4842, 4858]",C=1C=CC=CC2(NCC3N(C4CCCCC4C5CC)CCC5)CC3C2=1,0.8000443511452487
"[0, 13, 33, 296, 340, 343, 382, 437, 619, 620, 646, 838, 1153, 1192, 1565, 1590, 1644, 1810, 1921, 2261, 2264, 2437, 2546, 2780, 2854, 2974, 2985, 3024, 3178, 3223, 3368, 3401, 3454, 3553, 3568, 3595, 3639, 3646, 3658, 3670, 3674, 3691, 3705, 3711, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3868, 3881, 3883, 3891, 3920, 3925, 3935, 3942, 4019, 4079, 4236, 4258, 4267, 4268, 4280, 4293, 4295, 4328, 4330, 4812, 4852]",N#CC1=CC=CC(OC2=CC=CC=C2)C=C1,0.749659009876965
"[296, 340, 343, 345, 437, 604, 609, 676, 1145, 1192, 1565, 1785, 1921, 1922, 2136, 2193, 2261, 2854, 2974, 3223, 3381, 3639, 3670, 3691, 3697, 3700, 3708, 3709, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3760, 3820, 3881, 3888, 3900, 3920, 3925, 3947, 4079, 4267, 4294, 4325, 4330]",O1CCCCN1C2=NC=NC=C2Cl,0.6897531547374984
"[32, 223, 296, 340, 343, 345, 432, 437, 604, 619, 668, 838, 982, 1144, 1192, 1451, 1563, 1565, 2036, 2258, 2261, 2263, 2264, 2427, 2439, 2694, 2780, 2854, 2948, 2974, 3024, 3053, 3160, 3162, 3178, 3223, 3395, 3398, 3558, 3639, 3661, 3681, 3691, 3692, 3705, 3728, 3732, 3734, 3739, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3820, 3881, 3891, 3914, 3918, 3920, 3925, 3927, 3954, 4045, 4079, 4080, 4236, 4268, 4293, 4319, 4330, 4485]",CS(=O)(=O)NCCC(CCC1=O)C1,0.7174082796710137
"[16, 296, 340, 400, 434, 437, 503, 505, 604, 619, 668, 1104, 1155, 1192, 1563, 1615, 2261, 2418, 2437, 2546, 2666, 2780, 2974, 3178, 3223, 3398, 3406, 3454, 3598, 3639, 3681, 3705, 3717, 3728, 3732, 3740, 3741, 3749, 3750, 3756, 3762, 3765, 3772, 3781, 3785, 3808, 3881, 3883, 3914, 3925, 3927, 3941, 3955, 3999, 4079, 4294, 4330, 4842]",COC1=CC=C(Br)C=C1S(CCCC)=O,0.8311536533856889
"[296, 340, 382, 425, 466, 663, 668, 838, 1149, 1644, 2261, 2264, 2948, 2974, 3081, 3156, 3178, 3223, 3381, 3395, 3595, 3639, 3658, 3660, 3664, 3705, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3772, 3781, 3881, 3883, 3892, 3914, 3925, 3936, 3942, 3947, 3954, 3988, 4079, 4258, 4319, 4330]",CC1=CC=CC(=C1)NC2CNCCC2C,0.7727346700542775
"[0, 296, 297, 340, 345, 367, 382, 437, 589, 676, 707, 1192, 1565, 1587, 2258, 2780, 2974, 3158, 3178, 3205, 3223, 3368, 3454, 3545, 3605, 3639, 3658, 3670, 3681, 3691, 3739, 3749, 3750, 3751, 3772, 3781, 3881, 3891, 3892, 3914, 3920, 3925, 3941, 3956, 4079, 4294, 4325, 4327, 4330]",O=C1C2=CC=CC=C2SC3=CC=CC=C3N1CCC4CCC5CC4C5,0.7161384527441528
"[296, 340, 343, 345, 427, 604, 619, 676, 1192, 1590, 1633, 1797, 2258, 2261, 2486, 2974, 2985, 3056, 3223, 3348, 3406, 3639, 3647, 3670, 3697, 3728, 3734, 3749, 3750, 3751, 3756, 3772, 3781, 3784, 3868, 3881, 3883, 3900, 3925, 3941, 3942, 4079, 4236, 4286, 4330, 4842, 4852]",O=C1C2=CC=CC=C2SC3=CC=CC(Br)=C3N1CCN4CCCC4,0.7452043898144272
"[296, 340, 343, 382, 466, 619, 646, 668, 676, 1147, 1192, 1565, 1587, 1617, 1633, 1644, 2067, 2258, 2261, 2427, 2434, 2439, 2694, 2974, 2985, 3178, 3223, 3374, 3403, 3584, 3639, 3660, 3692, 3700, 3711, 3728, 3732, 3739, 3742, 3743, 3749, 3750, 3751, 3756, 3762, 3763, 3772, 3781, 3881, 3883, 3888, 3891, 3918, 3925, 3941, 3942, 3955, 4018, 4079, 4293, 4294, 4319, 4327, 4328, 4330, 4735]",CC1=CC=CC=C1NC2=NC=CC#C2,0.7719972123453747
"[0, 66, 202, 296, 340, 346, 437, 466, 604, 619, 637, 676, 1144, 1262, 2259, 2261, 2427, 2435, 2547, 2854, 2974, 3162, 3223, 3294, 3406, 3595, 3660, 3681, 3691, 3700, 3705, 3728, 3732, 3740, 3749, 3750, 3751, 3762, 3772, 3780, 3781, 3786, 3868, 3881, 3891, 3918, 3925, 3947, 3955, 4003, 4027, 4031, 4066, 4079, 4236, 4292, 4293, 4327, 4764]",N=1C(=O)N2CCC3(CCN(CC4=CC=CC(F)=C4C)C3)CC2=1,0.8417358438933463
"[13, 231, 296, 340, 425, 437, 503, 604, 619, 646, 668, 1605, 1823, 2261, 2436, 2974, 3011, 3162, 3178, 3223, 3374, 3401, 3573, 3664, 3681, 3703, 3739, 3740, 3749, 3750, 3751, 3752, 3762, 3772, 3780, 3786, 3820, 3881, 3883, 3914, 3920, 3925, 3941, 3942, 3955, 3999, 4031, 4079, 4286, 4293, 4330, 4762, 4809]",C1NCCN1CC2=CC=CC(O)=C2CCC,0.8105444672862865
"[296, 340, 402, 437, 466, 604, 619, 1143, 1565, 2154, 2261, 2263, 2266, 2546, 2666, 2711, 2854, 2974, 3155, 3156, 3162, 3178, 3223, 3294, 3429, 3578, 3585, 3589, 3599, 3674, 3691, 3705, 3711, 3712, 3732, 3736, 3739, 3740, 3749, 3751, 3756, 3762, 3772, 3781, 3787, 3820, 3881, 3883, 3918, 3925, 3955, 4070, 4079, 4236, 4280, 4293, 4825, 4842]",C1SC2=CC=CC(N3CCC(N4CCC(C)CC4)CC3)=C21,0.8153226001491874
"[0, 296, 340, 345, 367, 437, 466, 604, 619, 1153, 1192, 1563, 1570, 1641, 1786, 1908, 1909, 2261, 2264, 2434, 2546, 2974, 3024, 3077, 3156, 3223, 3374, 3434, 3454, 3558, 3595, 3691, 3728, 3732, 3739, 3740, 3749, 3750, 3751, 3755, 3756, 3762, 3772, 3780, 3781, 3787, 3820, 3848, 3868, 3881, 3883, 3914, 3920, 3925, 3927, 3941, 3942, 3954, 3955, 3999, 4079, 4112, 4267, 4327, 4823]",O=C(NC)CC1=CC=CCCO1,0.6654834511127199
"[0, 66, 296, 299, 340, 343, 345, 364, 437, 443, 491, 592, 604, 619, 1138, 1143, 1192, 1621, 1792, 1930, 2261, 2546, 2666, 2854, 2974, 2985, 3178, 3205, 3223, 3434, 3681, 3691, 3705, 3732, 3739, 3740, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3881, 3883, 3914, 3920, 3925, 3944, 3954, 4066, 4076, 4079, 4192, 4293, 4294, 4330]",N#CC1=CC=C(Br)C=C1OCC2NCCNC2C,0.8912070903435575
"[0, 296, 297, 340, 466, 604, 668, 676, 801, 1192, 1823, 2264, 2546, 2974, 3088, 3178, 3223, 3282, 3294, 3647, 3658, 3681, 3691, 3711, 3717, 3725, 3728, 3740, 3749, 3751, 3755, 3756, 3772, 3781, 3787, 3820, 3881, 3883, 3888, 3914, 3917, 3918, 3920, 3925, 3942, 4004, 4079, 4286, 4319, 4325, 4330, 4842]",C#1C2=CC=CC(OC3CCNCC3C)=C2S#1,0.8601251415064847
"[296, 340, 343, 425, 427, 466, 604, 619, 676, 677, 1792, 2547, 2974, 3033, 3077, 3156, 3162, 3178, 3223, 3379, 3403, 3552, 3646, 3700, 3721, 3728, 3732, 3739, 3749, 3750, 3751, 3756, 3772, 3781, 3820, 3854, 3863, 3868, 3881, 3883, 3913, 3920, 3925, 3942, 3954, 4031, 4079, 4253, 4267, 4292, 4293, 4330, 4520]",FC1=CC=CC(Br)=C1NC2CN3CCC2CC34CCCCC4,0.8080970379292333
"[0, 296, 340, 346, 432, 437, 591, 604, 619, 638, 668, 676, 1144, 1192, 1417, 2261, 2427, 2546, 2974, 3056, 3073, 3150, 3156, 3162, 3178, 3206, 3223, 3401, 3454, 3597, 3639, 3681, 3732, 3734, 3739, 3740, 3741, 3749, 3750, 3751, 3755, 3756, 3762, 3772, 3781, 3786, 3820, 3868, 3872, 3881, 3883, 3918, 3920, 3925, 3955, 4019, 4079, 4285, 4293, 4294, 4330, 4769, 4825]",C1CC=CC2=C3CC=CC=C2N4CCN(C(=O)N5CCCCC5C)C431,0.6721165597458161
"[0, 296, 340, 382, 437, 604, 609, 619, 637, 668, 676, 972, 1054, 1633, 1797, 2261, 2263, 2974, 3024, 3162, 3223, 3407, 3610, 3670, 3691, 3692, 3700, 3728, 3732, 3739, 3749, 3750, 3751, 3756, 3762, 3772, 3780, 3781, 3786, 3868, 3881, 3883, 3891, 3918, 3925, 4031, 4052, 4079, 4292, 4293, 4294, 4319, 4327, 4330, 4386, 4530, 4828]",CNCCN(C1C)C=CCC1F,0.6867390050611718
"[58, 296, 297, 340, 359, 367, 466, 482, 619, 838, 1138, 1140, 1192, 1563, 1572, 1591, 1617, 2261, 2264, 2546, 2814, 2974, 3162, 3178, 3223, 3368, 3401, 3454, 3639, 3658, 3691, 3728, 3739, 3741, 3749, 3750, 3751, 3762, 3772, 3781, 3787, 3808, 3820, 3868, 3881, 3888, 3925, 3944, 4079, 4141, 4293, 4330, 4415]",O=C(C1CCOCC1)NCC(C2)=CC=CC=C2C=CCCC3=C=C3,0.7242929976848977
"[32, 222, 296, 340, 343, 400, 437, 475, 491, 604, 619, 637, 668, 1310, 1406, 1565, 2038, 2261, 2427, 2546, 2974, 2980, 3181, 3223, 3368, 3374, 3401, 3586, 3618, 3639, 3692, 3728, 3739, 3740, 3749, 3751, 3772, 3781, 3785, 3881, 3883, 3914, 3920, 3925, 3954, 3955, 4066, 4079, 4293, 4515, 4520]",C1C2=CC3=CN=C2CN4CCC(CCC5C=CC=N5)CC4C31,0.8564712749038967
"[1, 296, 340, 345, 382, 425, 437, 466, 475, 604, 668, 677, 838, 1144, 1565, 1749, 2261, 2427, 2974, 3049, 3155, 3156, 3162, 3223, 3294, 3374, 3454, 3626, 3639, 3691, 3700, 3703, 3718, 3732, 3739, 3740, 3741, 3742, 3749, 3750, 3752, 3759, 3762, 3772, 3881, 3886, 3918, 3920, 3925, 3942, 4004, 4079, 4293, 4327, 4520]",C1C2=CC=CC=C2N3CCN(N4CCCC4=O)C5C3=C=C51,0.7320536986194078
"[0, 296, 297, 340, 343, 400, 437, 503, 607, 619, 676, 677, 838, 1293, 1590, 2258, 2261, 2263, 2546, 2949, 2974, 3024, 3144, 3223, 3401, 3560, 3584, 3608, 3639, 3679, 3691, 3692, 3711, 3749, 3750, 3751, 3756, 3762, 3772, 3781, 3868, 3881, 3883, 3925, 3942, 3999, 4003, 4066, 4079, 4319, 4330, 4515, 4518, 4842, 4852]",NC(=O)CCN1CCC=CC1=C,0.668331420650453
