Key,Frequency
KRFP3737,9.475
KRFP3177,9.347
KRFP3550,9.219
KRFP1591,9.0909
KRFP3915,8.9629
KRFP4521,8.9629
KRFP706,8.8348
KRFP2,8.4507
KRFP494,8.4507
KRFP4695,8.4507
KRFP3821,8.3227
KRFP504,8.1946
KRFP3054,8.1946
KRFP2781,8.1946
KRFP3078,8.1946
KRFP346,8.0666
KRFP3180,7.8105
KRFP2712,7.8105
KRFP4005,7.8105
KRFP470,7.6825
KRFP2265,7.6825
KRFP3554,7.5544
KRFP4006,7.5544
KRFP3161,7.4264
KRFP4320,7.4264
KRFP4294,7.4264
KRFP4328,7.4264
KRFP4329,7.4264
KRFP3139,7.2983
KRFP4028,7.1703
KRFP1811,7.0423
KRFP3435,6.9142
KRFP2260,6.7862
KRFP4032,6.7862
KRFP3742,6.7862
KRFP3759,6.7862
KRFP1156,6.6581
KRFP363,6.6581
KRFP375,6.6581
KRFP4852,6.5301
KRFP2137,6.5301
KRFP2882,6.5301
KRFP610,6.5301
KRFP493,6.5301
KRFP2566,6.402
KRFP3719,6.274
KRFP786,6.146
KRFP3889,6.0179
KRFP4827,6.0179
KRFP638,6.0179
KRFP413,5.7618
KRFP3089,5.6338
KRFP1144,5.6338
KRFP1139,5.6338
KRFP1145,5.6338
KRFP1160,5.5058
KRFP3730,5.5058
KRFP3415,5.3777
KRFP4023,5.3777
KRFP3382,5.3777
KRFP2259,5.3777
KRFP382,5.3777
KRFP1653,5.2497
KRFP3353,5.2497
KRFP4736,5.1216
KRFP2548,5.1216
KRFP331,4.9936
KRFP1773,4.9936
KRFP1013,4.9936
KRFP3869,4.9936
KRFP347,4.9936
KRFP1931,4.9936
KRFP3892,4.8656
KRFP3440,4.8656
KRFP2986,4.8656
KRFP3722,4.8656
KRFP3592,4.7375
KRFP3179,4.7375
KRFP2264,4.6095
KRFP2876,4.6095
KRFP1769,4.6095
KRFP4820,4.4814
KRFP2796,4.4814
KRFP3928,4.4814
KRFP3328,4.4814
KRFP3921,4.4814
KRFP3763,4.4814
KRFP821,4.4814
KRFP480,4.4814
KRFP2673,4.4814
KRFP3936,4.3534
KRFP3701,4.3534
KRFP3971,4.3534
KRFP3735,4.3534
KRFP822,4.3534
KRFP2714,4.2254
KRFP3529,4.2254
KRFP4067,4.2254
KRFP1173,4.2254
KRFP4021,4.0973
KRFP2037,4.0973
KRFP387,4.0973
KRFP3051,4.0973
KRFP2703,4.0973
KRFP2428,3.9693
KRFP348,3.9693
KRFP3806,3.8412
KRFP1141,3.8412
KRFP3399,3.8412
KRFP648,3.8412
KRFP2241,3.8412
KRFP3775,3.8412
KRFP4811,3.7132
KRFP4254,3.7132
KRFP1406,3.7132
KRFP826,3.7132
KRFP3809,3.5851
KRFP608,3.5851
KRFP2981,3.4571
KRFP2038,3.4571
KRFP1452,3.4571
KRFP665,3.4571
KRFP829,3.3291
KRFP339,3.201
KRFP3410,3.201
KRFP4591,3.201
KRFP138,3.201
KRFP1622,3.201
KRFP362,3.201
KRFP477,3.201
KRFP3585,3.073
KRFP506,3.073
KRFP4205,3.073
KRFP2886,3.073
KRFP924,3.073
KRFP458,2.9449
KRFP1588,2.9449
KRFP3409,2.9449
KRFP3803,2.9449
KRFP3968,2.9449
KRFP3727,2.9449
KRFP593,2.9449
KRFP114,2.9449
KRFP4326,2.9449
KRFP16,2.9449
KRFP3149,2.9449
KRFP3200,2.9449
KRFP3648,2.9449
KRFP2979,2.8169
KRFP3746,2.8169
KRFP4296,2.8169
KRFP401,2.8169
KRFP782,2.8169
KRFP72,2.8169
KRFP3398,2.8169
KRFP414,2.8169
KRFP4193,2.8169
KRFP3933,2.6889
KRFP20,2.6889
KRFP4261,2.6889
KRFP397,2.6889
KRFP1724,2.6889
KRFP3128,2.6889
KRFP2598,2.6889
KRFP3779,2.5608
KRFP3150,2.5608
KRFP435,2.5608
KRFP2694,2.5608
KRFP3490,2.4328
KRFP34,2.4328
KRFP3709,2.4328
KRFP2702,2.4328
KRFP4168,2.4328
KRFP4493,2.4328
KRFP3404,2.4328
KRFP3654,2.4328
KRFP810,2.4328
KRFP4494,2.4328
KRFP4439,2.4328
KRFP3777,2.4328
KRFP4755,2.3047
KRFP4826,2.3047
KRFP548,2.3047
KRFP33,2.3047
KRFP3662,2.1767
KRFP4053,2.1767
KRFP1536,2.1767
KRFP3675,2.1767
KRFP4747,2.1767
KRFP1055,2.1767
KRFP3693,2.0487
KRFP3600,2.0487
KRFP3156,2.0487
KRFP3528,2.0487
KRFP1932,2.0487
KRFP1616,2.0487
KRFP4260,2.0487
KRFP3593,1.9206
KRFP3163,1.9206
KRFP3081,1.9206
KRFP189,1.9206
KRFP3934,1.9206
KRFP3375,1.7926
KRFP302,1.7926
KRFP3738,1.7926
KRFP3171,1.7926
KRFP1578,1.7926
KRFP3159,1.7926
KRFP992,1.7926
KRFP2487,1.7926
KRFP1623,1.7926
KRFP4803,1.7926
KRFP45,1.7926
KRFP2592,1.7926
KRFP3764,1.7926
KRFP4191,1.7926
KRFP3665,1.6645
KRFP3919,1.6645
KRFP3697,1.6645
KRFP4264,1.6645
KRFP4286,1.6645
KRFP381,1.6645
KRFP368,1.6645
KRFP4717,1.6645
KRFP4734,1.6645
KRFP3400,1.6645
KRFP3756,1.6645
KRFP1405,1.6645
KRFP781,1.5365
KRFP2862,1.5365
KRFP2708,1.5365
KRFP704,1.5365
KRFP578,1.5365
KRFP3899,1.5365
KRFP3914,1.5365
KRFP3357,1.5365
KRFP3897,1.5365
KRFP3546,1.5365
KRFP3765,1.5365
KRFP18,1.5365
KRFP2585,1.4085
KRFP973,1.4085
KRFP3989,1.4085
KRFP2721,1.4085
KRFP2815,1.4085
KRFP3955,1.4085
KRFP3707,1.4085
KRFP1725,1.4085
KRFP3702,1.4085
KRFP3610,1.2804
KRFP3542,1.2804
KRFP3543,1.2804
KRFP3985,1.2804
KRFP67,1.2804
KRFP3564,1.2804
KRFP390,1.2804
KRFP2736,1.2804
KRFP4516,1.2804
KRFP3718,1.2804
KRFP2261,1.2804
KRFP886,1.2804
KRFP4074,1.2804
KRFP4077,1.2804
KRFP4197,1.2804
KRFP2760,1.2804
KRFP483,1.2804
KRFP3523,1.2804
KRFP1798,1.2804
KRFP3887,1.2804
KRFP3816,1.2804
KRFP3787,1.2804
KRFP1786,1.2804
KRFP3182,1.1524
KRFP3283,1.1524
KRFP1638,1.1524
KRFP4285,1.1524
KRFP4291,1.1524
KRFP3390,1.1524
KRFP3898,1.1524
KRFP214,1.1524
KRFP4856,1.1524
KRFP2950,1.0243
KRFP2568,1.0243
KRFP3785,1.0243
KRFP891,1.0243
KRFP1816,1.0243
KRFP3191,1.0243
KRFP3085,1.0243
KRFP780,1.0243
KRFP433,1.0243
KRFP4046,1.0243
KRFP2729,1.0243
KRFP2747,1.0243
KRFP4192,1.0243
KRFP3708,1.0243
KRFP1948,1.0243
KRFP2014,1.0243
KRFP652,1.0243
KRFP4763,1.0243
KRFP3540,1.0243
KRFP1767,1.0243
KRFP3820,1.0243
KRFP3548,1.0243
KRFP4725,1.0243
KRFP1150,1.0243
KRFP4831,1.0243
KRFP2267,1.0243
KRFP621,0.8963
KRFP1621,0.8963
KRFP4022,0.8963
KRFP2870,0.8963
KRFP3959,0.8963
KRFP459,0.8963
KRFP4766,0.8963
KRFP3949,0.8963
KRFP577,0.8963
KRFP4243,0.8963
KRFP679,0.8963
KRFP3895,0.8963
KRFP3645,0.8963
KRFP25,0.8963
KRFP4842,0.8963
KRFP1917,0.8963
KRFP4301,0.8963
KRFP993,0.8963
KRFP2448,0.8963
KRFP2595,0.8963
KRFP3619,0.8963
KRFP4751,0.8963
KRFP663,0.8963
KRFP409,0.8963
KRFP3367,0.7682
KRFP7,0.7682
KRFP3815,0.7682
KRFP1933,0.7682
KRFP364,0.7682
KRFP3379,0.7682
KRFP4645,0.7682
KRFP3336,0.7682
KRFP4283,0.7682
KRFP3814,0.7682
KRFP1613,0.7682
KRFP1824,0.7682
KRFP3922,0.7682
KRFP4531,0.7682
KRFP4740,0.7682
KRFP126,0.7682
KRFP3611,0.7682
KRFP394,0.7682
KRFP4317,0.7682
KRFP1924,0.7682
KRFP488,0.7682
KRFP3107,0.7682
KRFP3625,0.7682
KRFP3657,0.7682
KRFP403,0.7682
KRFP354,0.7682
KRFP1655,0.7682
KRFP681,0.7682
KRFP2444,0.7682
KRFP2435,0.7682
KRFP2151,0.7682
KRFP2308,0.7682
KRFP887,0.7682
KRFP2651,0.7682
KRFP3998,0.7682
KRFP2131,0.7682
KRFP2034,0.6402
KRFP3195,0.6402
KRFP3349,0.6402
KRFP4004,0.6402
KRFP4692,0.6402
KRFP4678,0.6402
KRFP3721,0.6402
KRFP3121,0.6402
KRFP1147,0.6402
KRFP426,0.6402
KRFP3598,0.6402
KRFP2438,0.6402
KRFP2306,0.6402
KRFP3725,0.6402
KRFP216,0.6402
KRFP654,0.6402
KRFP3618,0.6402
KRFP3772,0.6402
KRFP2666,0.6402
KRFP557,0.6402
KRFP1426,0.6402
KRFP3385,0.6402
KRFP3568,0.6402
KRFP2977,0.6402
KRFP1153,0.6402
KRFP3393,0.6402
KRFP3013,0.6402
KRFP3713,0.6402
KRFP2816,0.6402
KRFP3967,0.6402
KRFP2419,0.6402
KRFP2436,0.6402
KRFP2983,0.6402
KRFP3716,0.6402
KRFP3388,0.6402
KRFP3057,0.6402
KRFP1263,0.6402
KRFP4275,0.6402
KRFP391,0.5122
KRFP4557,0.5122
KRFP2125,0.5122
KRFP1157,0.5122
KRFP3991,0.5122
KRFP2586,0.5122
KRFP1158,0.5122
KRFP3743,0.5122
KRFP369,0.5122
KRFP3553,0.5122
KRFP370,0.5122
KRFP3395,0.5122
KRFP3394,0.5122
KRFP3387,0.5122
KRFP3813,0.5122
KRFP2127,0.5122
KRFP2582,0.5122
KRFP3425,0.5122
KRFP2150,0.5122
KRFP2550,0.5122
KRFP3586,0.5122
KRFP1524,0.5122
KRFP3901,0.5122
KRFP840,0.5122
KRFP1520,0.5122
KRFP773,0.5122
KRFP3907,0.5122
KRFP3894,0.5122
KRFP547,0.5122
KRFP3534,0.5122
KRFP2716,0.5122
KRFP2242,0.5122
KRFP3050,0.5122
KRFP3683,0.5122
KRFP3010,0.5122
KRFP1427,0.5122
KRFP3766,0.5122
KRFP4281,0.5122
KRFP623,0.5122
KRFP1652,0.5122
KRFP4267,0.5122
KRFP1962,0.5122
KRFP1568,0.5122
KRFP644,0.5122
KRFP4247,0.5122
KRFP3790,0.5122
KRFP4470,0.5122
KRFP3768,0.5122
KRFP3905,0.5122
KRFP4821,0.5122
KRFP54,0.5122
KRFP4156,0.5122
KRFP1438,0.5122
KRFP4522,0.5122
KRFP419,0.5122
KRFP420,0.5122
KRFP3649,0.5122
KRFP457,0.5122
KRFP224,0.5122
KRFP1684,0.5122
KRFP4163,0.5122
KRFP774,0.5122
KRFP437,0.5122
KRFP453,0.5122
KRFP4486,0.5122
KRFP3115,0.5122
KRFP3761,0.3841
KRFP4810,0.3841
KRFP4767,0.3841
KRFP3990,0.3841
KRFP3880,0.3841
KRFP3873,0.3841
KRFP3767,0.3841
KRFP3732,0.3841
KRFP3749,0.3841
KRFP4519,0.3841
KRFP4231,0.3841
KRFP3783,0.3841
KRFP3931,0.3841
KRFP3932,0.3841
KRFP4315,0.3841
KRFP3778,0.3841
KRFP4189,0.3841
KRFP3938,0.3841
KRFP4512,0.3841
KRFP3651,0.3841
KRFP4081,0.3841
KRFP4754,0.3841
KRFP3726,0.3841
KRFP3940,0.3841
KRFP4541,0.3841
KRFP4548,0.3841
KRFP4059,0.3841
KRFP3599,0.3841
KRFP3945,0.3841
KRFP4661,0.3841
KRFP4663,0.3841
KRFP3524,0.3841
KRFP3953,0.3841
KRFP3082,0.3841
KRFP752,0.3841
KRFP3303,0.3841
KRFP2660,0.3841
KRFP1937,0.3841
KRFP1654,0.3841
KRFP607,0.3841
KRFP3203,0.3841
KRFP3197,0.3841
KRFP2706,0.3841
KRFP595,0.3841
KRFP1288,0.3841
KRFP212,0.3841
KRFP588,0.3841
KRFP1796,0.3841
KRFP1793,0.3841
KRFP1787,0.3841
KRFP1457,0.3841
KRFP418,0.3841
KRFP1471,0.3841
KRFP562,0.3841
KRFP1756,0.3841
KRFP1525,0.3841
KRFP2289,0.3841
KRFP1583,0.3841
KRFP351,0.3841
KRFP3086,0.3841
KRFP492,0.3841
KRFP1637,0.3841
KRFP1650,0.3841
KRFP398,0.3841
KRFP2672,0.3841
KRFP104,0.3841
KRFP1008,0.3841
KRFP2407,0.3841
KRFP3443,0.3841
KRFP2258,0.3841
KRFP2434,0.3841
KRFP3414,0.3841
KRFP2068,0.3841
KRFP3407,0.3841
KRFP3392,0.3841
KRFP890,0.3841
KRFP3419,0.3841
KRFP3049,0.3841
KRFP2013,0.3841
KRFP3360,0.3841
KRFP3361,0.3841
KRFP629,0.3841
KRFP3760,0.2561
KRFP4452,0.2561
KRFP4602,0.2561
KRFP3888,0.2561
KRFP2263,0.2561
KRFP4472,0.2561
KRFP1750,0.2561
KRFP4496,0.2561
KRFP3866,0.2561
KRFP4594,0.2561
KRFP3864,0.2561
KRFP4593,0.2561
KRFP2039,0.2561
KRFP1989,0.2561
KRFP4547,0.2561
KRFP428,0.2561
KRFP379,0.2561
KRFP425,0.2561
KRFP2167,0.2561
KRFP1999,0.2561
KRFP4552,0.2561
KRFP2000,0.2561
KRFP4524,0.2561
KRFP1920,0.2561
KRFP4523,0.2561
KRFP396,0.2561
KRFP4538,0.2561
KRFP1546,0.2561
KRFP4440,0.2561
KRFP1124,0.2561
KRFP4015,0.2561
KRFP4020,0.2561
KRFP1024,0.2561
KRFP639,0.2561
KRFP4262,0.2561
KRFP640,0.2561
KRFP645,0.2561
KRFP802,0.2561
KRFP4250,0.2561
KRFP790,0.2561
KRFP4122,0.2561
KRFP4246,0.2561
KRFP4245,0.2561
KRFP788,0.2561
KRFP753,0.2561
KRFP697,0.2561
KRFP4183,0.2561
KRFP4185,0.2561
KRFP4188,0.2561
KRFP4274,0.2561
KRFP1151,0.2561
KRFP4336,0.2561
KRFP3999,0.2561
KRFP1607,0.2561
KRFP1606,0.2561
KRFP3910,0.2561
KRFP1600,0.2561
KRFP1599,0.2561
KRFP1594,0.2561
KRFP1584,0.2561
KRFP3930,0.2561
KRFP560,0.2561
KRFP1499,0.2561
KRFP4318,0.2561
KRFP1418,0.2561
KRFP3510,0.2561
KRFP1318,0.2561
KRFP4292,0.2561
KRFP4288,0.2561
KRFP1250,0.2561
KRFP599,0.2561
KRFP3997,0.2561
KRFP2288,0.2561
KRFP3770,0.2561
KRFP304,0.2561
KRFP56,0.2561
KRFP3663,0.2561
KRFP3579,0.2561
KRFP3667,0.2561
KRFP3668,0.2561
KRFP3083,0.2561
KRFP311,0.2561
KRFP315,0.2561
KRFP3074,0.2561
KRFP3066,0.2561
KRFP3105,0.2561
KRFP3062,0.2561
KRFP3040,0.2561
KRFP4735,0.2561
KRFP3008,0.2561
KRFP3572,0.2561
KRFP2976,0.2561
KRFP43,0.2561
KRFP2969,0.2561
KRFP307,0.2561
KRFP366,0.2561
KRFP350,0.2561
KRFP133,0.2561
KRFP3229,0.2561
KRFP3208,0.2561
KRFP3268,0.2561
KRFP3190,0.2561
KRFP201,0.2561
KRFP3281,0.2561
KRFP3285,0.2561
KRFP3643,0.2561
KRFP3175,0.2561
KRFP4753,0.2561
KRFP102,0.2561
KRFP97,0.2561
KRFP3154,0.2561
KRFP4757,0.2561
KRFP3152,0.2561
KRFP3151,0.2561
KRFP3655,0.2561
KRFP303,0.2561
KRFP4729,0.2561
KRFP3222,0.2561
KRFP4665,0.2561
KRFP2443,0.2561
KRFP4657,0.2561
KRFP2433,0.2561
KRFP2668,0.2561
KRFP4668,0.2561
KRFP4667,0.2561
KRFP4666,0.2561
KRFP2588,0.2561
KRFP2414,0.2561
KRFP27,0.2561
KRFP26,0.2561
KRFP3736,0.2561
KRFP2576,0.2561
KRFP2561,0.2561
KRFP3739,0.2561
KRFP19,0.2561
KRFP358,0.2561
KRFP355,0.2561
KRFP3747,0.2561
KRFP4835,0.2561
KRFP2856,0.2561
KRFP4839,0.2561
KRFP4650,0.2561
KRFP3478,0.2561
KRFP2776,0.2561
KRFP2413,0.2561
KRFP2773,0.2561
KRFP2752,0.2561
KRFP2739,0.2561
KRFP2486,0.2561
KRFP625,0.128
KRFP91,0.128
KRFP624,0.128
KRFP622,0.128
KRFP4817,0.128
KRFP119,0.128
KRFP10,0.128
KRFP698,0.128
KRFP672,0.128
KRFP74,0.128
KRFP4202,0.128
KRFP4830,0.128
KRFP52,0.128
KRFP613,0.128
KRFP680,0.128
KRFP4828,0.128
KRFP4255,0.128
KRFP689,0.128
KRFP4258,0.128
KRFP37,0.128
KRFP690,0.128
KRFP4259,0.128
KRFP4208,0.128
KRFP642,0.128
KRFP691,0.128
KRFP4833,0.128
KRFP4252,0.128
KRFP4633,0.128
KRFP612,0.128
KRFP454,0.128
KRFP442,0.128
KRFP434,0.128
KRFP4500,0.128
KRFP4501,0.128
KRFP430,0.128
KRFP4708,0.128
KRFP352,0.128
KRFP412,0.128
KRFP4681,0.128
KRFP4529,0.128
KRFP410,0.128
KRFP4537,0.128
KRFP4542,0.128
KRFP359,0.128
KRFP703,0.128
KRFP360,0.128
KRFP371,0.128
KRFP4652,0.128
KRFP4610,0.128
KRFP4492,0.128
KRFP4732,0.128
KRFP606,0.128
KRFP460,0.128
KRFP4778,0.128
KRFP136,0.128
KRFP4290,0.128
KRFP226,0.128
KRFP590,0.128
KRFP586,0.128
KRFP585,0.128
KRFP574,0.128
KRFP264,0.128
KRFP4759,0.128
KRFP569,0.128
KRFP565,0.128
KRFP287,0.128
KRFP518,0.128
KRFP497,0.128
KRFP310,0.128
KRFP4408,0.128
KRFP469,0.128
KRFP349,0.128
KRFP3525,0.128
KRFP1410,0.128
KRFP705,0.128
KRFP1963,0.128
KRFP3731,0.128
KRFP2662,0.128
KRFP3728,0.128
KRFP2699,0.128
KRFP2700,0.128
KRFP2713,0.128
KRFP2799,0.128
KRFP2811,0.128
KRFP2885,0.128
KRFP2905,0.128
KRFP2934,0.128
KRFP2998,0.128
KRFP3699,0.128
KRFP3012,0.128
KRFP3676,0.128
KRFP2650,0.128
KRFP2587,0.128
KRFP2440,0.128
KRFP2276,0.128
KRFP2012,0.128
KRFP2030,0.128
KRFP2066,0.128
KRFP2154,0.128
KRFP2236,0.128
KRFP2273,0.128
KRFP3762,0.128
KRFP3745,0.128
KRFP2277,0.128
KRFP3758,0.128
KRFP2310,0.128
KRFP3753,0.128
KRFP2380,0.128
KRFP2412,0.128
KRFP3076,0.128
KRFP3674,0.128
KRFP3088,0.128
KRFP3427,0.128
KRFP3581,0.128
KRFP3381,0.128
KRFP3573,0.128
KRFP3412,0.128
KRFP3418,0.128
KRFP3426,0.128
KRFP3428,0.128
KRFP3371,0.128
KRFP3441,0.128
KRFP3467,0.128
KRFP3473,0.128
KRFP3538,0.128
KRFP3536,0.128
KRFP3502,0.128
KRFP3373,0.128
KRFP3359,0.128
KRFP3120,0.128
KRFP3641,0.128
KRFP3131,0.128
KRFP3658,0.128
KRFP3145,0.128
KRFP3153,0.128
KRFP3160,0.128
KRFP3646,0.128
KRFP3181,0.128
KRFP3351,0.128
KRFP3635,0.128
KRFP3620,0.128
KRFP3617,0.128
KRFP3302,0.128
KRFP3597,0.128
KRFP3326,0.128
KRFP1997,0.128
KRFP1947,0.128
KRFP4182,0.128
KRFP1923,0.128
KRFP4024,0.128
KRFP1021,0.128
KRFP1038,0.128
KRFP1049,0.128
KRFP1058,0.128
KRFP1161,0.128
KRFP1171,0.128
KRFP1228,0.128
KRFP1229,0.128
KRFP1232,0.128
KRFP1240,0.128
KRFP1245,0.128
KRFP1264,0.128
KRFP1265,0.128
KRFP1279,0.128
KRFP4026,0.128
KRFP1018,0.128
KRFP4031,0.128
KRFP4139,0.128
KRFP4177,0.128
KRFP4173,0.128
KRFP776,0.128
KRFP4162,0.128
KRFP4159,0.128
KRFP4142,0.128
KRFP4128,0.128
KRFP1009,0.128
KRFP4127,0.128
KRFP4117,0.128
KRFP797,0.128
KRFP823,0.128
KRFP908,0.128
KRFP966,0.128
KRFP1295,0.128
KRFP1299,0.128
KRFP1310,0.128
KRFP3844,0.128
KRFP1747,0.128
KRFP1748,0.128
KRFP3872,0.128
KRFP1751,0.128
KRFP3847,0.128
KRFP3845,0.128
KRFP1758,0.128
KRFP3885,0.128
KRFP3817,0.128
KRFP1775,0.128
KRFP1784,0.128
KRFP1822,0.128
KRFP3795,0.128
KRFP1922,0.128
KRFP1673,0.128
KRFP1672,0.128
KRFP1311,0.128
KRFP1506,0.128
KRFP1407,0.128
KRFP1408,0.128
KRFP1428,0.128
KRFP1454,0.128
KRFP1470,0.128
KRFP1500,0.128
KRFP3917,0.128
KRFP1670,0.128
KRFP3911,0.128
KRFP1608,0.128
KRFP1609,0.128
KRFP1614,0.128
KRFP1619,0.128
KRFP3893,0.128
KRFP4857,0.128
